comparison	log_odds_ratio	norm_interactions	interactions_counts	expected_counts	condition
T7_vs_CD45_1	0.309899139701659	0.000165799408330426	101	49.4791994204118	Ad-IL12
T8_vs_CD45_1	0.0372736795840047	0.000279068198903895	170	156.01828412551	Ad-IL12
T9_vs_CD45_1	-0.242394280214592	3.28331750762311e-06	2	3.4949904232705	Ad-IL12
Treg1_vs_CD45_1	-0.0524849772004096	1.313277755749e-05	8	9.02776806241247	Ad-IL12
Treg2_vs_CD45_1	0.333050107820864	7.87958445566022e-05	48	22.294207263449	Ad-IL12
CD45_2_vs_CD45_2	0.81826213628679	0.000279068198903895	170	25.8337254971281	Ad-IL12
CD8_1_vs_CD45_2	0.152051939966531	8.20804753255653e-06	5	3.52311443787255	Ad-IL12
CD8_2_vs_CD45_2	0.367390442569415	3.28316976572236e-05	20	8.58305162206448	Ad-IL12
CD8_3_vs_CD45_2	0.0082667520558712	4.92489418260092e-06	3	2.94353347340269	Ad-IL12
CD8_4_vs_CD45_2	0.47446212924462	3.28331750762311e-06	2	0.670794635200647	Ad-IL12
CD8_5_vs_CD45_2	0.725327731026797	5.08890410819795e-05	31	5.83492615008379	Ad-IL12
CD8_6_vs_CD45_2	0.535366307115435	3.44732743322014e-05	21	6.12146055948462	Ad-IL12
DC1_vs_CD45_2	0.28250874012581	1.313277755749e-05	8	4.17432900469262	Ad-IL12
DC2_vs_CD45_2	0.930885191603923	1.6417408326453e-06	1	0.117262253403589	Ad-IL12
DC3_vs_CD45_2	-0.121191050847729	1.6417408326453e-06	1	1.32200920202072	Ad-IL12
DC4_vs_CD45_2	0.805986855351769	1.6417408326453e-06	1	0.156335127412793	Ad-IL12
E1_vs_CD45_2	0.129816780698364	0.000126401568130959	77	57.1050489958278	Ad-IL12
E2_vs_CD45_2	0.0524573444415405	9.35700346314025e-05	57	50.5147575796087	Ad-IL12
E3_vs_CD45_2	0.716440076264114	6.56647085757873e-06	4	0.768476820223657	Ad-IL12
M1_vs_CD45_2	-0.197446471632062	0.000919283102145239	560	882.337172361555	Ad-IL12
M10_vs_CD45_2	-0.235870635665082	9.84962420753434e-06	6	10.3283066611423	Ad-IL12
M11_vs_CD45_2	0.547037499417532	0.000448150596426609	273	77.4685285002913	Ad-IL12
M12_vs_CD45_2	0.0893860301177765	1.6417408326453e-06	1	0.814061839901062	Ad-IL12
M13_vs_CD45_2	0.982017515282489	1.6417408326453e-06	1	0.104237962067188	Ad-IL12
M2_vs_CD45_2	-0.132932826924944	3.28316976572236e-05	20	27.162203213441	Ad-IL12
M3_vs_CD45_2	-0.155421353383141	4.92474644070017e-05	30	42.9085714391503	Ad-IL12
M4_vs_CD45_2	-3.46700127717562	1.64157667497781e-10	0	0.293090186445008	Ad-IL12
M5_vs_CD45_2	-3.56965000791276	1.64157667497781e-10	0	0.371235934463416	Ad-IL12
M6_vs_CD45_2	-0.428614049329869	8.20804753255653e-06	5	13.4150637078694	Ad-IL12
M7_vs_CD45_2	-0.183922796501308	0.000352939149277896	215	328.368476804727	Ad-IL12
M8_vs_CD45_2	-0.049502324737311	1.64159309074456e-05	10	11.2074463263494	Ad-IL12
M9_vs_CD45_2	-3.8180742890517	1.64157667497781e-10	0	0.657770343864246	Ad-IL12
Mo1_vs_CD45_2	0.290896353511699	0.00210942619150415	1285	657.668146808631	Ad-IL12
Mo2_vs_CD45_2	0.057975454855899	7.55126912066466e-05	46	40.2516160065244	Ad-IL12
Mo3_vs_CD45_2	-0.535796694087543	4.92489418260092e-06	3	10.3022580784695	Ad-IL12
Mo4_vs_CD45_2	-0.243010204890207	1.14912008825121e-05	7	12.2493896332615	Ad-IL12
Mo5_vs_CD45_2	-0.458114044704845	3.44732743322014e-05	21	60.3025125189143	Ad-IL12
Mo6_vs_CD45_2	-0.385397312052473	1.6417408326453e-06	1	2.42907396561483	Ad-IL12
Mo7_vs_CD45_2	-3.82658958060061	1.64157667497781e-10	0	0.670794635200647	Ad-IL12
Mo8_vs_CD45_2	0.0790866190315084	1.6417408326453e-06	1	0.833598276905664	Ad-IL12
N1_vs_CD45_2	-0.89880485643549	1.14912008825121e-05	7	55.4509639961048	Ad-IL12
N2_vs_CD45_2	-0.424907090995931	6.56647085757873e-06	4	10.6408896532159	Ad-IL12
N3_vs_CD45_2	-3.52978340379444	1.64157667497781e-10	0	0.338675206122412	Ad-IL12
N4_vs_CD45_2	-4.16204201775233	1.64157667497781e-10	0	1.45225211538473	Ad-IL12
N5_vs_CD45_2	-0.660350791994399	3.28331750762311e-06	2	9.14960829519793	Ad-IL12
N6_vs_CD45_2	-0.532815520680534	8.53621512565135e-05	52	177.345306613485	Ad-IL12
N7_vs_CD45_2	-0.580048325312099	5.58137711069129e-05	34	129.279159436496	Ad-IL12
NK1_vs_CD45_2	0.190034928624389	0.000201914095179938	123	79.4091479094151	Ad-IL12
NK2_vs_CD45_2	-3.39358426943217	1.64157667497781e-10	0	0.247505166767603	Ad-IL12
NKT_vs_CD45_2	0.498417651142559	3.11901209822458e-05	19	6.03029052012981	Ad-IL12
S_vs_CD45_2	0.177690622674637	1.6417408326453e-06	1	0.664282489532447	Ad-IL12
T1_vs_CD45_2	0.751694280315033	8.20804753255653e-06	5	0.88569544225127	Ad-IL12
T10_vs_CD45_2	-0.855424370344125	8.20804753255653e-06	5	35.8428933891525	Ad-IL12
T11_vs_CD45_2	-0.454110301138879	0.000103419494681269	63	179.2468531486	Ad-IL12
T12_vs_CD45_2	-0.226054453767313	0.000392336989477363	239	402.209696536455	Ad-IL12
T2_vs_CD45_2	0.422844530501815	3.28331750762311e-06	2	0.755452528887256	Ad-IL12
T3_vs_CD45_2	0.266154258331046	8.20804753255653e-06	5	2.70909622934746	Ad-IL12
T4_vs_CD45_2	-0.405690303623419	2.62653909573124e-05	16	40.7204904946348	Ad-IL12
T5_vs_CD45_2	0.0409298288372318	0.000228179321979583	139	126.498473236174	Ad-IL12
T6_vs_CD45_2	-0.477300080918165	6.23800778068242e-05	38	114.047250718575	Ad-IL12
T7_vs_CD45_2	0.0563003232698433	5.90969244568686e-05	36	31.6230229961585	Ad-IL12
T8_vs_CD45_2	-0.153657556621056	0.000114910531406114	70	99.7140181028648	Ad-IL12
T9_vs_CD45_2	-0.0479750000086144	3.28331750762311e-06	2	2.23370959556881	Ad-IL12
Treg1_vs_CD45_2	0.600568611616896	3.77564276821571e-05	23	5.76980469340178	Ad-IL12
Treg2_vs_CD45_2	0.323349948237549	4.92474644070017e-05	30	14.2486183533991	Ad-IL12
CD8_1_vs_CD8_1	0.619385250059441	3.28331750762311e-06	2	0.480470203328818	Ad-IL12
CD8_2_vs_CD8_1	0.630597255963735	8.20804753255653e-06	5	1.17052699557648	Ad-IL12
CD8_3_vs_CD8_1	-3.60360868851877	1.64157667497781e-10	0	0.40142894913314	Ad-IL12
CD8_4_vs_CD8_1	-2.96132929021412	1.64157667497781e-10	0	0.0914806602085159	Ad-IL12
CD8_5_vs_CD8_1	0.576360657592449	4.92489418260092e-06	3	0.795747116131802	Ad-IL12
CD8_6_vs_CD8_1	-3.92159476529604	1.64157667497781e-10	0	0.834823691239777	Ad-IL12
DC1_vs_CD8_1	0.244717042150117	1.6417408326453e-06	1	0.569280601301489	Ad-IL12
DC2_vs_CD8_1	-2.20389794528646	1.64157667497781e-10	0	0.0159918219317451	Ad-IL12
DC3_vs_CD8_1	-3.25597418773811	1.64157667497781e-10	0	0.180291058181188	Ad-IL12
DC4_vs_CD8_1	-2.32879628153861	1.64157667497781e-10	0	0.0213204458101054	Ad-IL12
E1_vs_CD8_1	0.149982415165856	1.80575075824234e-05	11	7.78778974852024	Ad-IL12
E2_vs_CD8_1	0.576817035567054	4.26811577070905e-05	26	6.8890285210368	Ad-IL12
E3_vs_CD8_1	0.979672945373164	1.6417408326453e-06	1	0.104802219904417	Ad-IL12
M1_vs_CD8_1	-0.223041186186729	0.00011819368475607	72	120.330102267449	Ad-IL12
M10_vs_CD8_1	0.152282876001936	3.28331750762311e-06	2	1.40853886214324	Ad-IL12
M11_vs_CD8_1	0.122266121451662	2.29822376073568e-05	14	10.5648908931257	Ad-IL12
M12_vs_CD8_1	0.954646320504259	1.6417408326453e-06	1	0.111018947762504	Ad-IL12
M13_vs_CD8_1	-2.15276562160789	1.64157667497781e-10	0	0.0142156139722916	Ad-IL12
M2_vs_CD8_1	0.130273986469376	8.20804753255653e-06	5	3.7042876497368	Ad-IL12
M3_vs_CD8_1	0.232720577560923	1.64159309074456e-05	10	5.851723072716	Ad-IL12
M4_vs_CD8_1	-2.60174098678913	1.64157667497781e-10	0	0.0399706293843664	Ad-IL12
M5_vs_CD8_1	-2.70438971752628	1.64157667497781e-10	0	0.050627877141087	Ad-IL12
M6_vs_CD8_1	-0.262289021805323	1.6417408326453e-06	1	1.8295001485337	Ad-IL12
M7_vs_CD8_1	-0.0947974608886448	5.90969244568686e-05	36	44.7817610240366	Ad-IL12
M8_vs_CD8_1	0.417824471280363	6.56647085757873e-06	4	1.52843289940634	Ad-IL12
M9_vs_CD8_1	-2.95281399866522	1.64157667497781e-10	0	0.0897044522490625	Ad-IL12
Mo1_vs_CD8_1	0.0806776400449172	0.000177290445055271	108	89.6905149668774	Ad-IL12
Mo2_vs_CD8_1	0.105581213620221	1.14912008825121e-05	7	5.4893766489875	Ad-IL12
Mo3_vs_CD8_1	0.454398713892111	6.56647085757873e-06	4	1.40498644622433	Ad-IL12
Mo4_vs_CD8_1	0.476124531458249	8.20804753255653e-06	5	1.67052953616262	Ad-IL12
Mo5_vs_CD8_1	-0.915031689839457	1.6417408326453e-06	1	8.22384880256605	Ad-IL12
Mo6_vs_CD8_1	-3.52018044894285	1.64157667497781e-10	0	0.331268734734729	Ad-IL12
Mo7_vs_CD8_1	-2.96132929021412	1.64157667497781e-10	0	0.0914806602085159	Ad-IL12
Mo8_vs_CD8_1	-3.05569651785887	1.64157667497781e-10	0	0.113683259701684	Ad-IL12
N1_vs_CD8_1	-0.0335445660490073	1.14912008825121e-05	7	7.56221133766965	Ad-IL12
N2_vs_CD8_1	-0.161674221886881	1.6417408326453e-06	1	1.45116785317012	Ad-IL12
N3_vs_CD8_1	-2.66452311340796	1.64157667497781e-10	0	0.0461873572424534	Ad-IL12
N4_vs_CD8_1	-3.29678172736584	1.64157667497781e-10	0	0.198053137775722	Ad-IL12
N5_vs_CD8_1	0.380993519507981	4.92489418260092e-06	3	1.2477920418127	Ad-IL12
N6_vs_CD8_1	0.0788400863538095	4.76058877320239e-05	29	24.1857416301943	Ad-IL12
N7_vs_CD8_1	-0.2462638863796	1.64159309074456e-05	10	17.6306461558314	Ad-IL12
NK1_vs_CD8_1	0.266421921617635	3.28316976572236e-05	20	10.8295458790842	Ad-IL12
NK2_vs_CD8_1	-2.52832397904568	1.64157667497781e-10	0	0.0337539015262794	Ad-IL12
NKT_vs_CD8_1	0.0849654820986594	1.6417408326453e-06	1	0.822390235523603	Ad-IL12
S_vs_CD8_1	-2.95709251421574	1.64157667497781e-10	0	0.0905925562287892	Ad-IL12
T1_vs_CD8_1	-3.08202411943728	1.64157667497781e-10	0	0.120788091539498	Ad-IL12
T10_vs_CD8_1	-0.0870719215421457	6.56647085757873e-06	4	4.88813025471251	Ad-IL12
T11_vs_CD8_1	-0.388186906638647	1.64159309074456e-05	10	24.4450679922745	Ad-IL12
T12_vs_CD8_1	-0.292032663650931	4.59643110570461e-05	28	54.8519720501578	Ad-IL12
T2_vs_CD8_1	-3.01294688895693	1.64157667497781e-10	0	0.103026011944963	Ad-IL12
T3_vs_CD8_1	-3.56756414142127	1.64157667497781e-10	0	0.369457205862978	Ad-IL12
T4_vs_CD8_1	-0.744509282948028	1.6417408326453e-06	1	5.55332013552782	Ad-IL12
T5_vs_CD8_1	0.0184499243713843	2.9548544307268e-05	18	17.2514257564881	Ad-IL12
T6_vs_CD8_1	-0.714688799066081	4.92489418260092e-06	3	15.5533709472506	Ad-IL12
T7_vs_CD8_1	0.479203599537925	2.1340660932379e-05	13	4.3126388758496	Ad-IL12
T8_vs_CD8_1	0.0126352111015257	2.29822376073568e-05	14	13.5986540878721	Ad-IL12
T9_vs_CD8_1	-3.48376641946736	1.64157667497781e-10	0	0.304625615342928	Ad-IL12
Treg1_vs_CD8_1	0.581234908714136	4.92489418260092e-06	3	0.786866076334535	Ad-IL12
Treg2_vs_CD8_1	0.4896460248232	9.84962420753434e-06	6	1.94317745793872	Ad-IL12
CD8_2_vs_CD8_2	0.925116642703834	3.93980043571349e-05	24	2.85165123223181	Ad-IL12
CD8_3_vs_CD8_2	0.310728046937179	3.28331750762311e-06	2	0.977965789576058	Ad-IL12
CD8_4_vs_CD8_2	-3.3480442646034	1.64157667497781e-10	0	0.222866228967677	Ad-IL12
CD8_5_vs_CD8_2	0.557614196418873	1.14912008825121e-05	7	1.93860821052196	Ad-IL12
CD8_6_vs_CD8_2	0.536794504491508	1.14912008825121e-05	7	2.03380700899408	Ad-IL12
DC1_vs_CD8_2	0.335094371445099	4.92489418260092e-06	3	1.38688790119492	Ad-IL12
DC2_vs_CD8_2	-2.59061291967573	1.64157667497781e-10	0	0.0389594591919969	Ad-IL12
DC3_vs_CD8_2	-3.64268916212739	1.64157667497781e-10	0	0.439227134586124	Ad-IL12
DC4_vs_CD8_2	1.28453217134897	1.6417408326453e-06	1	0.0519411135291038	Ad-IL12
E1_vs_CD8_2	0.290073705338924	6.07385011318464e-05	37	18.9727023098623	Ad-IL12
E2_vs_CD8_2	0.319196328036658	5.74553477818907e-05	35	16.7831299450036	Ad-IL12
E3_vs_CD8_2	-3.40708545629298	1.64157667497781e-10	0	0.255320364810444	Ad-IL12
M1_vs_CD8_2	-0.224050963339139	0.000287276082278784	175	293.149569127671	Ad-IL12
M10_vs_CD8_2	-0.0583480772714456	4.92489418260092e-06	3	3.43149845928925	Ad-IL12
M11_vs_CD8_2	0.0518195047553349	4.76058877320239e-05	29	25.7383078285512	Ad-IL12
M12_vs_CD8_2	-3.43211208116188	1.64157667497781e-10	0	0.270465628203735	Ad-IL12
M13_vs_CD8_2	-2.53948059599717	1.64157667497781e-10	0	0.034632241079628	Ad-IL12
M2_vs_CD8_2	0.123765187094526	1.96990842574012e-05	12	9.02442786952611	Ad-IL12
M3_vs_CD8_2	0.207730984498906	3.77564276821571e-05	23	14.2560345673802	Ad-IL12
M4_vs_CD8_2	-2.98845596117841	1.64157667497781e-10	0	0.0973769037089777	Ad-IL12
M5_vs_CD8_2	0.908938735361308	1.6417408326453e-06	1	0.123340212383191	Ad-IL12
M6_vs_CD8_2	0.196056820705362	1.14912008825121e-05	7	4.45704915192069	Ad-IL12
M7_vs_CD8_2	-0.0249784960670004	0.000169082561680382	103	109.097837545226	Ad-IL12
M8_vs_CD8_2	-0.269909641817985	3.28331750762311e-06	2	3.72358568187415	Ad-IL12
M9_vs_CD8_2	-3.33952897305449	1.64157667497781e-10	0	0.218539010855308	Ad-IL12
Mo1_vs_CD8_2	0.143412234513112	0.000499039473350921	304	218.505056689307	Ad-IL12
Mo2_vs_CD8_2	0.288737013385114	4.26811577070905e-05	26	13.3732820724569	Ad-IL12
Mo3_vs_CD8_2	0.0676837395028327	6.56647085757873e-06	4	3.42284402306451	Ad-IL12
Mo4_vs_CD8_2	0.168589355494862	9.84962420753434e-06	6	4.06976313086367	Ad-IL12
Mo5_vs_CD8_2	-0.301785748582493	1.64159309074456e-05	10	20.0350343564489	Ad-IL12
Mo6_vs_CD8_2	0.0931480039447311	1.6417408326453e-06	1	0.807040674137485	Ad-IL12
Mo7_vs_CD8_2	-3.3480442646034	1.64157667497781e-10	0	0.222866228967677	Ad-IL12
Mo8_vs_CD8_2	-3.44241149224815	1.64157667497781e-10	0	0.276956455372289	Ad-IL12
N1_vs_CD8_2	-0.0612410876271572	2.62653909573124e-05	16	18.4231456095915	Ad-IL12
N2_vs_CD8_2	-0.548389196276159	1.6417408326453e-06	1	3.5353516939861	Ad-IL12
N3_vs_CD8_2	-3.05123808779723	1.64157667497781e-10	0	0.112522167102269	Ad-IL12
N4_vs_CD8_2	-3.68349670175512	1.64157667497781e-10	0	0.482499315709814	Ad-IL12
N5_vs_CD8_2	-0.181805475997195	3.28331750762311e-06	2	3.03988522011986	Ad-IL12
N6_vs_CD8_2	-0.307874888035469	4.76058877320239e-05	29	58.9215799232524	Ad-IL12
N7_vs_CD8_2	-0.235041457845492	4.10395810321127e-05	25	42.9519814795548	Ad-IL12
NK1_vs_CD8_2	0.349527527831257	9.68531879813581e-05	59	26.3830633272941	Ad-IL12
NK2_vs_CD8_2	-2.91503895343496	1.64157667497781e-10	0	0.0822316403156864	Ad-IL12
NKT_vs_CD8_2	0.397185770571317	8.20804753255653e-06	5	2.0035164822075	Ad-IL12
S_vs_CD8_2	-3.34380748860502	1.64157667497781e-10	0	0.220702619911493	Ad-IL12
T1_vs_CD8_2	-3.46873909382656	1.64157667497781e-10	0	0.294265327821765	Ad-IL12
T10_vs_CD8_2	-0.37687905434692	8.20804753255653e-06	5	11.90851874142	Ad-IL12
T11_vs_CD8_2	-0.218602516811857	5.90969244568686e-05	36	59.5533537676583	Ad-IL12
T12_vs_CD8_2	-0.134680701581477	0.000160874678305493	98	133.631000633302	Ad-IL12
T2_vs_CD8_2	0.600381563930656	1.6417408326453e-06	1	0.250993146698075	Ad-IL12
T3_vs_CD8_2	0.0457643114663141	1.6417408326453e-06	1	0.900075863553417	Ad-IL12
T4_vs_CD8_2	-0.654131953653046	4.92489418260092e-06	3	13.5290619245022	Ad-IL12
T5_vs_CD8_2	-0.447445813519044	2.46238142823346e-05	15	42.0281204125641	Ad-IL12
T6_vs_CD8_2	-0.402445350073906	2.46238142823346e-05	15	37.8912998971393	Ad-IL12
T7_vs_CD8_2	0.124673069898476	2.29822376073568e-05	14	10.5065000730125	Ad-IL12
T8_vs_CD8_2	-0.0150595655703128	5.25306177569573e-05	32	33.1291963644773	Ad-IL12
T9_vs_CD8_2	0.129562033420226	1.6417408326453e-06	1	0.74213240245195	Ad-IL12
Treg1_vs_CD8_2	0.0184359132089607	3.28331750762311e-06	2	1.91697211996012	Ad-IL12
Treg2_vs_CD8_2	0.470903699639832	2.29822376073568e-05	14	4.7339911111123	Ad-IL12
CD8_3_vs_CD8_3	1.85466213401642	3.93980043571349e-05	24	0.335390623779961	Ad-IL12
CD8_4_vs_CD8_3	-2.88327151894711	1.64157667497781e-10	0	0.0764313479568231	Ad-IL12
CD8_5_vs_CD8_3	0.177326125175205	1.6417408326453e-06	1	0.6648402468902	Ad-IL12
CD8_6_vs_CD8_3	0.15650643324784	1.6417408326453e-06	1	0.697488407738963	Ad-IL12
DC1_vs_CD8_3	0.322774813417134	1.6417408326453e-06	1	0.475629314698509	Ad-IL12
DC2_vs_CD8_3	-2.12584017401944	1.64157667497781e-10	0	0.0133610372262593	Ad-IL12
DC3_vs_CD8_3	-3.17791641647109	1.64157667497781e-10	0	0.150631713522192	Ad-IL12
DC4_vs_CD8_3	-2.25073851027159	1.64157667497781e-10	0	0.0178130591601815	Ad-IL12
E1_vs_CD8_3	0.0317477973377655	1.14912008825121e-05	7	6.50663502785171	Ad-IL12
E2_vs_CD8_3	-0.0611215213581277	8.20804753255653e-06	5	5.75572732833018	Ad-IL12
E3_vs_CD8_3	-2.94231271063668	1.64157667497781e-10	0	0.0875614027916284	Ad-IL12
M1_vs_CD8_3	0.190808362210929	0.000256086125454205	156	100.534822279599	Ad-IL12
M10_vs_CD8_3	-4.07071106257627	1.64157667497781e-10	0	1.17682276929125	Ad-IL12
M11_vs_CD8_3	-0.4686715140908	4.92489418260092e-06	3	8.8268804590808	Ad-IL12
M12_vs_CD8_3	-2.96733933550559	1.64157667497781e-10	0	0.0927554283812043	Ad-IL12
M13_vs_CD8_3	-2.07470785034087	1.64157667497781e-10	0	0.0118770299149519	Ad-IL12
M2_vs_CD8_3	-0.490603505125544	1.6417408326453e-06	1	3.09490221915604	Ad-IL12
M3_vs_CD8_3	-4.68922599409516	1.64157667497781e-10	0	4.88906705852666	Ad-IL12
M4_vs_CD8_3	-2.52368321552212	1.64157667497781e-10	0	0.033395135928909	Ad-IL12
M5_vs_CD8_3	-2.62633194625926	1.64157667497781e-10	0	0.0422991797967533	Ad-IL12
M6_vs_CD8_3	-4.18427467781517	1.64157667497781e-10	0	1.5285325020711	Ad-IL12
M7_vs_CD8_3	-0.230618741877254	3.61148510071792e-05	22	37.4147973041062	Ad-IL12
M8_vs_CD8_3	-0.106145178730053	1.6417408326453e-06	1	1.2769932628045	Ad-IL12
M9_vs_CD8_3	-2.8747562273982	1.64157667497781e-10	0	0.0749473406455157	Ad-IL12
Mo1_vs_CD8_3	0.00037309615127315	0.000123118414781003	75	74.9356961595464	Ad-IL12
Mo2_vs_CD8_3	-0.0593944107352932	6.56647085757873e-06	4	4.58632956701996	Ad-IL12
Mo3_vs_CD8_3	0.532456485159128	6.56647085757873e-06	4	1.17385475466863	Ad-IL12
Mo4_vs_CD8_3	-0.144752960136671	1.6417408326453e-06	1	1.39571384770909	Ad-IL12
Mo5_vs_CD8_3	-4.8370173458493	1.64157667497781e-10	0	6.87095882277767	Ad-IL12
Mo6_vs_CD8_3	-3.44212267767584	1.64157667497781e-10	0	0.27677233498332	Ad-IL12
Mo7_vs_CD8_3	-2.88327151894711	1.64157667497781e-10	0	0.0764313479568231	Ad-IL12
Mo8_vs_CD8_3	-2.97763874659185	1.64157667497781e-10	0	0.0949814393481653	Ad-IL12
N1_vs_CD8_3	-0.101612348820017	8.20804753255653e-06	5	6.31816609931567	Ad-IL12
N2_vs_CD8_3	-4.08365987789673	1.64157667497781e-10	0	1.21243894476262	Ad-IL12
N3_vs_CD8_3	-2.58646534214094	1.64157667497781e-10	0	0.0385891615184848	Ad-IL12
N4_vs_CD8_3	-3.21872395609883	1.64157667497781e-10	0	0.165471786635266	Ad-IL12
N5_vs_CD8_3	-4.01808444018613	1.64157667497781e-10	0	1.04252010761793	Ad-IL12
N6_vs_CD8_3	-0.129407483500151	2.46238142823346e-05	15	20.2069905258415	Ad-IL12
N7_vs_CD8_3	-0.0542637650149165	2.1340660932379e-05	13	14.7302615434616	Ad-IL12
NK1_vs_CD8_3	0.219541680096266	2.46238142823346e-05	15	9.0479975484656	Ad-IL12
NK2_vs_CD8_3	1.85078550206656	3.28331750762311e-06	2	0.0282011103393331	Ad-IL12
NKT_vs_CD8_3	0.163023253365676	1.6417408326453e-06	1	0.687100356559811	Ad-IL12
S_vs_CD8_3	1.12100868432814	1.6417408326453e-06	1	0.0756893443011694	Ad-IL12
T1_vs_CD8_3	-3.00396634817027	1.64157667497781e-10	0	0.100917468593395	Ad-IL12
T10_vs_CD8_3	-0.310033288984198	3.28331750762311e-06	2	4.08399309214241	Ad-IL12
T11_vs_CD8_3	0.137026104096436	4.59643110570461e-05	28	20.4236555932923	Ad-IL12
T12_vs_CD8_3	-0.619737841503152	1.80575075824234e-05	11	45.8283767555634	Ad-IL12
T2_vs_CD8_3	-2.93488911768991	1.64157667497781e-10	0	0.086077395480321	Ad-IL12
T3_vs_CD8_3	-3.48950637015425	1.64157667497781e-10	0	0.308678492176428	Ad-IL12
T4_vs_CD8_3	-0.666451511681011	1.6417408326453e-06	1	4.63975383022702	Ad-IL12
T5_vs_CD8_3	-0.55669637365103	6.56647085757873e-06	4	14.4134259824974	Ad-IL12
T6_vs_CD8_3	-0.159519423853427	1.47743542324678e-05	9	12.9947149928876	Ad-IL12
T7_vs_CD8_3	0.0453855263384653	6.56647085757873e-06	4	3.60317472327882	Ad-IL12
T8_vs_CD8_3	-0.210333911225233	1.14912008825121e-05	7	11.3615649467938	Ad-IL12
T9_vs_CD8_3	1.77038550614223	2.46238142823346e-05	15	0.254512225313709	Ad-IL12
Treg1_vs_CD8_3	-3.81784305097997	1.64157667497781e-10	0	0.657420210333663	Ad-IL12
Treg2_vs_CD8_3	0.0905970173707521	3.28331750762311e-06	2	1.62350896999477	Ad-IL12
CD8_4_vs_CD8_4	-2.24099212064246	1.64157667497781e-10	0	0.0174177527226567	Ad-IL12
CD8_5_vs_CD8_4	-3.18043790379701	1.64157667497781e-10	0	0.151508815819201	Ad-IL12
CD8_6_vs_CD8_4	0.798785831552485	1.6417408326453e-06	1	0.158948925247004	Ad-IL12
DC1_vs_CD8_4	-3.03498921555508	1.64157667497781e-10	0	0.10838999981716	Ad-IL12
DC2_vs_CD8_4	-1.48356077571479	1.64157667497781e-10	0	0.00304481405530963	Ad-IL12
DC3_vs_CD8_4	-2.53563701816645	1.64157667497781e-10	0	0.0343270923313004	Ad-IL12
DC4_vs_CD8_4	-1.60845911196695	1.64157667497781e-10	0	0.00405937443182825	Ad-IL12
E1_vs_CD8_4	0.607081440030276	9.84962420753434e-06	6	1.48278112320771	Ad-IL12
E2_vs_CD8_4	-0.117777385915419	1.6417408326453e-06	1	1.31165860636824	Ad-IL12
E3_vs_CD8_4	-2.30003331233204	1.64157667497781e-10	0	0.0199541536639533	Ad-IL12
M1_vs_CD8_4	-0.213905978462096	2.29822376073568e-05	14	22.9106344620731	Ad-IL12
M10_vs_CD8_4	-3.42843166427163	1.64157667497781e-10	0	0.268183259118842	Ad-IL12
M11_vs_CD8_4	0.395450843391521	8.20804753255653e-06	5	2.01153617277	Ad-IL12
M12_vs_CD8_4	-2.32505993720094	1.64157667497781e-10	0	0.0211378074365583	Ad-IL12
M13_vs_CD8_4	-1.43242845203623	1.64157667497781e-10	0	0.00270662726313676	Ad-IL12
M2_vs_CD8_4	-3.84836753409776	1.64157667497781e-10	0	0.70528968800228	Ad-IL12
M3_vs_CD8_4	0.254105114054707	3.28331750762311e-06	2	1.11415751973928	Ad-IL12
M4_vs_CD8_4	-1.88140381721747	1.64157667497781e-10	0	0.00761033574964342	Ad-IL12
M5_vs_CD8_4	-1.98405254795461	1.64157667497781e-10	0	0.00963945650268066	Ad-IL12
M6_vs_CD8_4	-3.54199527951052	1.64157667497781e-10	0	0.348333528863813	Ad-IL12
M7_vs_CD8_4	-0.328693149901861	6.56647085757873e-06	4	8.52636653718822	Ad-IL12
M8_vs_CD8_4	0.536134219574592	1.6417408326453e-06	1	0.291010867590511	Ad-IL12
M9_vs_CD8_4	-2.23247682909355	1.64157667497781e-10	0	0.0170795659304839	Ad-IL12
Mo1_vs_CD8_4	0.229990147468848	4.76058877320239e-05	29	17.0769122970911	Ad-IL12
Mo2_vs_CD8_4	-0.0191424337080807	1.6417408326453e-06	1	1.04516741413602	Ad-IL12
Mo3_vs_CD8_4	-3.42733496509052	1.64157667497781e-10	0	0.267506885534496	Ad-IL12
Mo4_vs_CD8_4	-3.50251698910889	1.64157667497781e-10	0	0.318065810964341	Ad-IL12
Mo5_vs_CD8_4	-4.19473794754466	1.64157667497781e-10	0	1.56580598068616	Ad-IL12
Mo6_vs_CD8_4	-2.79984327937119	1.64157667497781e-10	0	0.0630729696659946	Ad-IL12
Mo7_vs_CD8_4	-2.24099212064246	1.64157667497781e-10	0	0.0174177527226567	Ad-IL12
Mo8_vs_CD8_4	-2.33535934828721	1.64157667497781e-10	0	0.0216450876248176	Ad-IL12
N1_vs_CD8_4	-4.15831164065417	1.64157667497781e-10	0	1.43983140060176	Ad-IL12
N2_vs_CD8_4	-3.44138047959208	1.64157667497781e-10	0	0.276299742130991	Ad-IL12
N3_vs_CD8_4	-1.94418594383629	1.64157667497781e-10	0	0.00879398952224847	Ad-IL12
N4_vs_CD8_4	-2.57644455779418	1.64157667497781e-10	0	0.0377089602530291	Ad-IL12
N5_vs_CD8_4	-3.37580504188148	1.64157667497781e-10	0	0.237577354427197	Ad-IL12
N6_vs_CD8_4	-4.66322223953808	1.64157667497781e-10	0	4.60492158854768	Ad-IL12
N7_vs_CD8_4	-4.52593105973104	1.64157667497781e-10	0	3.35684323203369	Ad-IL12
